BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,17200,27230,82319,HomeImp,Other,,0,0,249.2157,1,50,43.75679
0,17300,40280,66319,DebtCon,,4,0,0,101.3256,2,9,27.97594
0,17300,91132,110440,DebtCon,ProfExe,10,0,0,147.5533,2,19,36.42722
0,17300,51185,65537,DebtCon,Other,6,0,1,129.8379,3,49,29.31159
0,17300,35070,63862,DebtCon,Other,16,0,0,125.1316,1,17,37.93652
0,17300,79412,114906,DebtCon,Mgr,17,0,0,247.3606,4,30,36.53644
1,17300,73000,95000,DebtCon,Other,5,2,1,90.3,6,30,
0,17300,99064,156306,HomeImp,ProfExe,4,0,0,90.44952,0,16,35.75006
0,17300,44031,79187,DebtCon,Other,0,,1,299.7052,1,10,35.98667
0,17300,20798,37980,,Office,2,0,0,219.3094,0,16,37.76321
0,17300,90768,116052,DebtCon,Other,13,0,0,120.2414,2,9,35.81088
0,17300,65444,91244,DebtCon,ProfExe,8,0,0,202.0497,0,19,21.57339
0,17300,65136,83847,DebtCon,Office,6,0,0,127.1,0,20,24.51827
0,17300,110614,137552,DebtCon,ProfExe,6,0,0,85.2325,0,13,31.34437
1,17300,73503,91842,DebtCon,Other,0,0,6,142.3321,1,32,46.90232
0,17300,91350,107834,HomeImp,ProfExe,3,0,0,118.1331,0,24,37.61085
0,17300,65077,91991,DebtCon,Other,0,2,3,114.0234,2,26,35.90776
0,17300,96138,124066,DebtCon,Office,1,,2,271.7823,0,30,40.40451
0,17300,32736,49100,DebtCon,ProfExe,4,0,0,262.9484,0,34,38.56308
0,17300,57358,71617,DebtCon,Office,0,0,0,194.2933,0,25,30.53781
0,17300,51107,64135,HomeImp,Office,4,0,0,115.0022,0,17,32.25109
0,17300,48132,78889,DebtCon,Mgr,4,0,0,133.1677,0,8,28.29823
0,17400,,48971,DebtCon,Other,,,,345.0099,,17,32.47432
0,17400,77350,101271,DebtCon,Other,0,0,0,148.9162,1,18,34.38703
0,17400,61035,90434,HomeImp,ProfExe,4,0,0,113.636,0,12,25.35719
0,17400,58941,88470,HomeImp,ProfExe,4,0,0,123.2571,0,12,25.55759
0,17400,62824,82243,DebtCon,Other,5,,,109.4827,0,7,34.81844
0,17400,25859,43684,DebtCon,Mgr,16,1,0,95.36307,1,17,27.10762
0,17400,24687,37391,,Office,2,0,0,217.7443,0,16,38.25139
0,17400,43110,73614,DebtCon,Mgr,1,0,0,114.2892,1,8,26.37911
0,17400,11147,166496,HomeImp,Mgr,23,0,0,73.46752,1,19,29.53166
0,17400,42876,66085,DebtCon,Mgr,26,0,0,281.5782,1,16,38.02752
0,17400,45861,61256,DebtCon,Other,7,0,0,132.0192,3,48,30.18657
1,17400,54161,75500,DebtCon,Office,4,0,0,23.33333,5,11,
0,17400,44479,78121,DebtCon,Mgr,1,0,0,117.3236,0,9,27.13399
0,17400,97072,155146,DebtCon,Mgr,0,0,0,204.1656,0,19,40.50796
1,17400,96590,112115,DebtCon,Other,0,6,0,178.6596,2,46,41.11789
0,17400,113890,135146,DebtCon,,16,0,0,174.1015,1,17,37.63355
0,17400,49765,66782,DebtCon,Mgr,27,0,0,272.5905,1,16,39.38306
0,17400,25844,83229,HomeImp,Other,,0,0,247.7616,0,50,43.70133
0,17400,123579,168243,DebtCon,Office,4,0,0,146.3521,0,20,26.60351
0,17400,166345,202989,DebtCon,ProfExe,10,0,0,276.0663,0,37,24.35659
0,17400,55575,78661,DebtCon,Other,17,1,0,198.9896,1,20,38.99143
0,17400,102228,115898,DebtCon,ProfExe,0,0,0,144.1982,0,30,35.11415
0,17400,56111,114521,HomeImp,Office,2,,2,154.8555,1,24,38.69508
0,17400,64163,84948,HomeImp,ProfExe,12,0,2,172.7112,0,13,27.97969
1,17400,79623,113658,DebtCon,Other,0,0,2,212.1291,2,25,35.10672
0,17500,92986,114276,DebtCon,Other,13,0,0,116.9614,2,8,36.25139
0,17500,99853,163401,DebtCon,Mgr,0,0,0,208.4623,1,18,37.82862
0,17500,17889,94453,DebtCon,Other,19,0,0,244.3562,2,41,35.74477
0,17500,101354,117209,DebtCon,ProfExe,1,0,0,136.1582,0,30,36.85172
0,17500,133243,154513,DebtCon,Mgr,,0,0,217.037,0,18,37.46299
1,17500,76100,98500,DebtCon,Other,5,10,1,59.83333,5,16,
0,17500,49968,68025,HomeImp,Office,3,0,0,126.0795,0,18,34.10903
0,17500,73071,94267,DebtCon,Office,1,0,0,160.4547,3,19,32.27681
0,17500,153839,194027,DebtCon,Other,7,0,0,,1,15,29.11365
0,17500,51102,69532,DebtCon,Other,5,0,0,108.3161,2,49,31.49595
0,17500,100642,138550,DebtCon,Office,3,,,115.0759,3,16,32.17638
1,17500,110603,142000,DebtCon,Other,1,1,0,163.0667,3,25,
1,17500,56647,78000,DebtCon,ProfExe,11,3,2,92.3,7,29,
1,17500,68000,133015,DebtCon,Office,19,1,1,177.5,5,21,
0,17500,46636,72908,DebtCon,Other,7,0,0,110.2309,3,15,41.51229
0,17500,90221,113564,DebtCon,Other,19,0,0,265.1846,1,17,27.02944
0,17500,85183,108948,HomeImp,ProfExe,4,0,0,125.1095,1,25,37.10303
0,17500,61524,87188,HomeImp,ProfExe,3,0,0,115.8087,1,13,25.40157
1,17500,91000,116000,DebtCon,ProfExe,0.5,0,0,188.7333,3,26,
0,17500,87294,114031,DebtCon,Other,15,0,0,147.0986,2,8,34.46794
0,17500,103562,130613,DebtCon,Other,1,0,0,288.0085,0,47,39.35836
0,17500,102858,138977,DebtCon,Office,2,,,100.2812,2,15,31.66932
0,17500,23288,94904,DebtCon,ProfExe,8,0,0,145.1207,0,20,29.67538
0,17600,39057,50933,DebtCon,ProfExe,6,0,0,239.2016,1,35,39.30107
0,17600,53707,80407,DebtCon,Other,17,1,0,185.9782,0,21,36.49405
0,17600,,96188,,Other,,0,0,181.295,0,9,30.87932
0,17600,56090,103992,HomeImp,Other,1,0,2,46.87514,1,10,39.08183
0,17600,62996,86817,HomeImp,ProfExe,12,0,1,152.7826,0,14,29.20365
0,17600,73354,96526,DebtCon,Other,0,0,0,147.1345,1,18,33.05249
0,17600,72232,103081,DebtCon,Other,1,0,0,143.9672,0,18,36.30996
0,17600,79122,96116,DebtCon,Other,1,0,0,152.4437,1,18,35.58966
1,17600,76043,95605,DebtCon,Other,3,2,1,85.04333,6,30,47.8403
0,17600,44571,66088,HomeImp,Office,2,0,0,126.0904,0,17,30.8719
0,17600,,45119,DebtCon,Other,,,,354.7359,,17,34.49505
0,17600,29201,41396,DebtCon,Mgr,19,0,0,89.20253,1,16,23.93495
0,17600,67285,90816,DebtCon,Other,1,1,2,104.5929,2,25,35.59225
0,17600,64857,82449,DebtCon,Other,1,0,0,312.8825,3,15,43.47886
0,17600,59347,68667,DebtCon,Office,0,0,0,185.275,0,25,30.05232
0,17600,71983,97939,DebtCon,Office,1,0,0,144.3662,3,19,29.80859
0,17600,106381,134476,DebtCon,Other,0,0,0,294.0733,0,47,38.58166
0,17600,62198,101183,HomeImp,ProfExe,21,0,0,230.7167,1,23,39.13976
0,17600,71366,87862,DebtCon,Office,5,0,0,116.7967,0,20,23.40014
0,17600,39063,54561,DebtCon,Other,17,0,0,107.9438,1,17,38.91921
0,17600,48487,65665,DebtCon,Other,6,0,0,100.174,2,15,43.76968
0,17600,,66000,,,7,0,0,111.7857,0,14,27.09089
0,17600,88661,114922,DebtCon,Other,13,0,0,152.754,1,7,36.76627
0,17600,61093,97551,DebtCon,Office,0,0,0,75.06083,0,22,35.56299
0,17700,10847,94611,HomeImp,Other,14,0,1,271.3967,0,22,27.2834
0,17700,17480,41055,,Office,1,0,0,196.1319,0,15,37.92366
0,17700,64964,88856,DebtCon,Office,5,0,0,114.6676,0,19,21.93301
0,17700,111612,128416,DebtCon,,14,0,0,169.7335,0,17,39.77063
0,17700,93302,116668,DebtCon,Other,20,0,0,283.0409,0,16,25.22591
0,17700,50886,106673,HomeImp,Other,2,0,2,57.09066,1,10,40.85911
0,17700,60260,90196,HomeImp,ProfExe,11,0,1,177.8548,0,14,29.60717
0,17700,36253,57420,DebtCon,ProfExe,3,0,0,267.7835,1,34,37.93457
0,17700,,56402,DebtCon,Office,3,0,0,91.04575,2,8,38.68551
0,17700,107395,133433,DebtCon,ProfExe,6,0,0,96.15756,0,13,27.59228
0,17700,71399,96588,HomeImp,ProfExe,7,0,0,83.59853,0,16,33.62659
0,17700,98476,136319,DebtCon,Office,2,,,110.7357,3,16,32.22102
0,17700,85150,113104,DebtCon,ProfExe,11,0,0,148.0653,2,19,38.96287
1,17700,58016,76416,DebtCon,Office,4,0,0,28.01149,5,10,41.46337
0,17700,47064,71698,DebtCon,ProfExe,3,0,0,244.5181,3,32,30.4032
0,17700,,55796,DebtCon,Office,1,0,0,85.18341,2,8,40.20949
0,17700,56375,90435,DebtCon,Office,0,0,0,70.22587,0,23,36.02328
0,17700,72911,97317,DebtCon,Mgr,1,0,0,82.39838,0,17,25.32925
0,17700,82302,111228,HomeImp,ProfExe,4,0,0,118.4559,0,25,37.16056
0,17800,61494,85864,DebtCon,Other,2,0,0,303.8377,3,15,40.24631
0,17800,38770,64357,DebtCon,Other,17,0,0,282.9358,0,21,27.9795
0,17800,39686,67246,DebtCon,,5,0,0,114.1836,1,10,27.57581
0,17800,83080,108348,HomeImp,ProfExe,1,0,0,132.6099,0,25,36.45909
0,17800,,95639,,Other,,0,0,179.8494,1,9,33.14226
0,17800,107736,113100,DebtCon,Other,1,0,0,135.1232,2,20,38.93711
0,17800,56956,74305,DebtCon,Office,0,0,0,187.1833,0,24,31.81747
0,17800,60611,89943,DebtCon,Office,29,0,0,208.4665,0,21,30.81324
0,17800,58942,91483,HomeImp,ProfExe,5,0,0,123.7367,0,13,28.15596
0,17800,68889,85642,DebtCon,Other,0,2,2,105.768,2,25,34.62992
0,17800,100277,163702,,Other,,1,,256.8545,,24,36.35404
0,17800,51689,115660,DebtCon,ProfExe,16,0,0,270.045,0,19,27.467
0,17800,137169,182280,DebtCon,Mgr,12,0,0,241.3753,0,21,28.84645
0,17800,13839,171378,HomeImp,Mgr,23,0,0,86.70262,2,21,31.35961
0,17800,13660,173360,HomeImp,Mgr,23,0,0,78.8389,2,21,30.06279
0,17800,8642,88369,HomeImp,Other,13,0,0,265.0221,0,22,26.48079
0,17800,36902,57622,HomeImp,Other,9,0,0,121.8797,0,10,19.14212
0,17800,54003,116434,DebtCon,ProfExe,18,0,0,268.7153,0,19,24.25197
0,17800,69306,94504,HomeImp,ProfExe,7,0,0,85.85083,0,15,32.29422
0,17800,56432,157665,DebtCon,ProfExe,20,0,0,238.1669,0,27,20.07933
0,17800,44326,79651,DebtCon,ProfExe,4,0,0,246.7969,3,32,32.50901
1,17900,70046,135917,DebtCon,Self,1,1,2,138.011,0,16,38.2892
0,17900,37265,53214,DebtCon,ProfExe,2,0,0,259.9638,0,34,39.8315
0,17900,62697,89848,DebtCon,Office,7,0,0,113.0589,0,19,24.07219
0,17900,72501,94488,DebtCon,Office,1,0,0,162.3896,3,19,29.96119
0,17900,97335,167384,,Other,,0,,250.4871,,24,39.15632
0,17900,63559,81536,HomeImp,ProfExe,13,0,3,176.8708,0,13,26.18977
0,17900,66823,91680,DebtCon,Mgr,0,0,0,89.43649,0,18,27.71066
0,17900,38233,63578,DebtCon,,6,1,0,79.12158,2,9,26.51883
0,17900,70444,95860,HomeImp,Office,7,,,95.68425,0,11,38.14282
1,17900,96450,135822,HomeImp,ProfExe,6,0,1,90.3,6,5,
0,17900,102054,143103,DebtCon,Office,5,,,125.8585,2,16,32.84744
0,17900,56273,111507,HomeImp,Office,1,,2,123.0226,1,23,39.49149
1,17900,51080,92051,HomeImp,Mgr,10,0,0,117.0898,0,31,42.37323
0,17900,46342,68029,DebtCon,Mgr,26,1,0,279.0071,1,17,36.07298
0,17900,110332,130756,DebtCon,Other,2,0,1,288.6556,1,47,41.94638
0,17900,68779,98623,DebtCon,Mgr,1,0,0,83.86164,0,17,26.40567
1,17900,,31953,HomeImp,Other,10,0,1,74.42931,1,2,29.9756
0,18000,68000,98898,DebtCon,Office,10,0,0,206.9667,2,13,
0,18000,49255,61752,DebtCon,Other,8,0,0,122.062,3,49,30.03372
0,18000,62216,85503,DebtCon,Other,3,0,0,307.2507,2,15,41.43939
0,18000,97523,130166,DebtCon,Mgr,5,,,247.9728,3,42,40.59169
0,18000,63508,94991,DebtCon,Office,1,0,0,155.8847,0,25,23.58566
0,18000,65836,100292,HomeImp,ProfExe,22,0,0,237.1016,0,24,36.3382
0,18000,,53365,DebtCon,Other,,,,340.4608,,17,30.57565
0,18000,72152,102671,HomeImp,ProfExe,7,0,0,84.63935,0,16,32.88688
0,18000,88509,112933,DebtCon,ProfExe,4,0,0,150.8024,1,21,23.20094
0,18000,84824,115146,DebtCon,Other,21,0,0,293.9804,0,16,27.09752
0,18000,23252,50750,DebtCon,ProfExe,16,0,0,180.6,1,20,
0,18000,46865,61266,DebtCon,,5,0,0,102.5947,2,9,26.35375
0,18000,105000,172500,DebtCon,Office,6,0,0,219.1667,4,24,
0,18000,23000,46000,DebtCon,Other,0.2,,,312.5333,,25,
0,18000,7051,66200,DebtCon,Office,,0,0,250.5667,0,22,
0,18000,88000,131300,DebtCon,Mgr,14,0,0,179.5667,2,26,
0,18000,124000,195000,HomeImp,ProfExe,13,0,0,202.9,0,22,
0,18000,94554,119000,HomeImp,Mgr,1,0,1,308.4667,1,20,
0,18000,90000,120600,DebtCon,Office,25,0,0,272.9333,3,17,
0,18000,45000,68500,DebtCon,ProfExe,10,0,0,190.8,1,42,
0,18000,56000,78000,DebtCon,,4,0,0,108.5333,0,16,
1,18000,62000,160800,HomeImp,ProfExe,15,0,0,129.8333,1,11,
1,18000,12900,21500,HomeImp,Office,5,3,0,109.5667,0,33,
1,18000,57988,86970,DebtCon,Other,16,0,0,165.3333,2,14,
1,18000,99401,140000,DebtCon,Other,8.9,2,0,150.1,3,20,
1,18000,39005,60000,DebtCon,Other,10,2,0,112.6333,5,5,
1,18000,47000,69000,DebtCon,Other,6,3,2,110.6333,2,24,
0,18000,52301,79959,DebtCon,Other,1,,1,290.2806,0,9,37.1637
0,18000,55169,114786,HomeImp,Office,2,,2,120.1541,0,24,37.54773
0,18000,100822,118817,DebtCon,ProfExe,0,0,0,126.4264,0,30,37.87741
1,18000,48724,72654,DebtCon,Other,7,0,0,62.08861,0,4,31.5703
0,18000,161413,196860,DebtCon,Other,7,0,0,,2,16,30.77817
0,18000,90275,135792,DebtCon,Mgr,13,0,0,178.6618,1,26,33.33696
0,18000,74162,89823,DebtCon,Other,0,2,1,121.7615,1,26,34.02521
1,18000,114000,147140,DebtCon,Other,5,0,0,122.7333,2,13,
0,18000,50409,78404,DebtCon,ProfExe,9,0,0,191.2821,0,42,39.48302
0,18000,54196,71412,DebtCon,ProfExe,10,0,0,189.8743,1,42,37.35211
0,18000,41814,62845,HomeImp,Other,27,0,0,244.8819,0,14,23.53705
0,18000,,97026,,Other,,0,0,182.5978,1,9,30.67551
0,18000,107546,176314,DebtCon,Office,6,0,0,218.0194,3,23,40.15214
0,18100,81916,104048,DebtCon,Other,0,0,0,154.426,0,18,33.67803
0,18100,144692,183630,DebtCon,Mgr,11,0,0,256.2055,0,21,27.38412
0,18100,53524,102133,HomeImp,Other,0,0,3,52.94239,1,9,40.6168
0,18100,46145,72200,DebtCon,ProfExe,11,0,0,178.1921,0,42,40.57402
1,18100,23590,215548,DebtCon,Mgr,10,7,2,136.53,10,41,33.2723
0,18100,57864,164069,DebtCon,ProfExe,19,0,0,247.5453,0,27,21.46927
0,18100,71814,89941,DebtCon,Other,10,0,0,83.16781,3,11,32.28541
0,18100,62783,86066,DebtCon,Other,0,0,0,293.3586,2,15,43.61771
0,18100,89454,119019,DebtCon,Other,13,0,0,127.2462,1,8,37.52527
0,18100,112832,182418,DebtCon,Office,8,0,0,230.0721,3,23,40.2987
0,18100,95322,119643,HomeImp,Mgr,2,0,0,313.6034,1,20,42.11929
0,18100,22203,138057,DebtCon,Other,8,0,0,356.9091,1,10,40.87438
0,18100,73356,86885,DebtCon,Other,10,0,0,73.74671,3,12,31.57102
0,18100,27186,77694,HomeImp,Other,,0,0,249.4134,0,50,43.72793
0,18100,27239,39723,DebtCon,Mgr,17,0,0,111.5322,1,16,24.44945
0,18100,23928,55734,DebtCon,ProfExe,17,0,0,175.8954,0,19,37.94552
0,18100,32554,92419,DebtCon,ProfExe,8,0,0,164.9096,1,20,29.01661
0,18100,18611,171194,HomeImp,Self,5,0,0,313.0379,0,26,27.19915
0,18200,50250,72000,DebtCon,Mgr,10,2,0,75.06667,3,28,
0,18200,93702,158647,HomeImp,ProfExe,4,0,1,96.17779,0,16,34.70994
0,18200,16386,170310,HomeImp,Mgr,23,0,0,73.00728,2,20,29.8046
1,18200,67809,89339,DebtCon,Sales,0,3,0,102.461,2,19,38.34534
0,18200,13925,94898,DebtCon,Other,22,0,0,223.9019,2,41,35.99823
0,18200,34593,56658,DebtCon,Other,15,0,0,126.048,1,18,36.92663
0,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.5497,0,27,20.41593
0,18200,94727,136877,DebtCon,Mgr,15,0,0,168.96,2,26,36.05644
1,18200,55406,78682,DebtCon,Other,,0,0,122.7177,0,39,33.69383
0,18200,4447,21510,DebtCon,Other,,0,0,67,2,19,
1,18200,139000,171350,DebtCon,Other,0.1,0,1,102.5,7,18,
0,18200,97146,124195,DebtCon,Office,24,0,0,278.3074,2,17,32.72169
0,18200,61690,89963,HomeImp,ProfExe,15,0,2,157.4097,0,14,27.94668
0,18200,61554,94510,DebtCon,Office,2,0,0,161.3527,0,24,23.89655
0,18200,4927,30198,DebtCon,Other,,0,0,89.59984,1,19,41.23053
0,18200,53646,156048,DebtCon,ProfExe,20,0,0,232.2971,0,27,20.85607
0,18200,120966,208782,DebtCon,Other,4,0,0,202.5343,0,17,27.43665
0,18200,62141,90434,DebtCon,Office,0,0,0,69.41078,0,22,35.35729
0,18200,68743,92112,DebtCon,Mgr,0,0,0,95.34377,0,16,26.69267
1,18200,95091,113294,DebtCon,ProfExe,15,0,3,188.5046,0,36,78.65439
0,18200,78077,105522,DebtCon,ProfExe,0,0,0,278.443,2,22,38.93965
0,18200,63852,93356,DebtCon,Other,1,0,0,181.9118,0,31,33.20941
0,18200,39109,62371,HomeImp,Other,25,0,0,268.1983,0,13,24.74818
0,18200,57980,79265,DebtCon,Other,16,0,0,194.0543,0,20,37.72576
0,18300,40018,65355,DebtCon,Other,16,1,0,287.9746,0,21,28.36288
0,18300,90337,103864,HomeImp,ProfExe,3,0,0,118.5346,0,25,39.72049
0,18300,109437,114900,DebtCon,Other,1,0,0,138.1719,1,20,38.33232
0,18300,55584,95236,,ProfExe,10,0,0,,1,15,24.59063
0,18300,121001,210685,DebtCon,Other,2,0,0,192.9773,0,16,26.8605
0,18300,26982,59552,DebtCon,ProfExe,15,0,0,183.6144,1,19,36.29962
0,18300,63351,87645,DebtCon,Other,1,0,0,324.6146,3,15,43.9023
0,18300,109192,139384,DebtCon,ProfExe,6,0,0,122.8656,0,14,29.39759
0,18300,90099,118545,DebtCon,ProfExe,12,0,0,140.5159,3,18,38.89923
0,18300,31427,60249,DebtCon,Other,16,0,0,110.5523,0,18,40.00126
0,18300,35975,60500,DebtCon,Office,13,0,2,118.6667,1,22,
1,18300,60100,82506,DebtCon,ProfExe,10,3,1,171.4667,2,64,
0,18300,73510,95132,DebtCon,Mgr,0,0,0,86.6843,0,17,25.24405
0,18300,93728,153093,HomeImp,ProfExe,5,0,0,109.3371,0,16,36.21399
0,18300,68096,99051,DebtCon,Mgr,1,0,0,85.84316,0,17,27.63352
0,18300,68517,97151,HomeImp,ProfExe,7,0,0,77.52182,0,15,32.00406
0,18300,12169,93564,HomeImp,Other,13,0,1,274.4814,0,23,30.26922
0,18300,89455,124840,DebtCon,ProfExe,13,,,148.7647,,24,29.9624
0,18300,67550,95440,DebtCon,Office,3,0,0,154.1501,0,25,22.855
0,18400,68655,94322,HomeImp,ProfExe,8,0,0,76.7947,0,15,32.74121
0,18400,89101,118748,DebtCon,ProfExe,7,0,0,153.8498,2,21,21.76283
0,18400,65519,89276,DebtCon,Other,0,1,2,123.0986,2,26,36.3542
1,18400,88352,110216,HomeImp,Other,1,0,0,376.7236,3,31,47.83067
0,18400,94280,122172,DebtCon,Office,23,0,0,280.0488,2,16,33.36353
0,18400,63569,95729,HomeImp,ProfExe,23,0,0,237.2759,0,23,38.41537
0,18400,61049,96397,DebtCon,Office,2,0,0,80.15576,0,23,35.42558
0,18400,99902,125249,DebtCon,Office,26,0,0,294.4241,2,16,33.48855
1,18400,72718,98065,DebtCon,Other,8,0,0,119.0578,0,19,35.36413
1,18400,116228,148722,DebtCon,Other,1,0,0,159.1692,2,25,38.07976
0,18400,110580,137926,DebtCon,ProfExe,6,0,0,93.43275,0,13,29.11689
0,18400,94952,129177,DebtCon,ProfExe,12,,,140.4807,,24,29.96751
0,18400,83548,111626,DebtCon,ProfExe,9,0,0,163.8544,3,17,37.07812
0,18400,16756,66340,DebtCon,Office,,0,0,239.8449,0,21,38.66263
0,18400,40673,60418,HomeImp,Other,27,0,0,247.6496,0,13,24.9803
0,18400,41730,59750,DebtCon,,6,1,0,109.9614,1,10,27.91185
0,18400,48970,69559,DebtCon,ProfExe,20,0,0,178.0158,0,23,39.70799
0,18400,75491,101745,DebtCon,ProfExe,0,0,0,279.3701,1,20,38.7503
1,18400,43188,68876,DebtCon,Other,,0,0,199.0006,6,25,41.0061
0,18400,62300,95869,DebtCon,Other,2,0,0,172.7591,1,31,35.18945
0,18500,57174,91772,HomeImp,ProfExe,4,0,0,129.6632,0,13,28.90448
0,18500,46555,69186,DebtCon,ProfExe,19,0,0,187.2301,0,22,38.18814
0,18500,,94125,,Other,,1,0,178.6456,0,11,30.93141
0,18500,26389,85552,DebtCon,ProfExe,7,0,0,152.0407,1,21,27.35621
0,18500,14517,95150,HomeImp,Other,11,0,0,272.0341,0,22,27.47858
0,18500,102472,115719,DebtCon,ProfExe,0,0,0,120.0903,0,30,34.24344
0,18500,10934,66367,DebtCon,Sales,1,0,0,326.5673,0,5,38.15167
0,18500,14111,71628,DebtCon,Office,,0,0,246.9909,0,22,39.61154
0,18500,65165,90805,DebtCon,Office,2,0,0,160.7323,0,25,25.37205
0,18500,81938,106187,DebtCon,ProfExe,2,0,0,282.9006,1,21,40.03884
0,18500,23618,37539,,Office,1,0,0,199.7238,0,15,36.98273
0,18500,67686,95949,HomeImp,ProfExe,9,0,0,78.94907,0,16,31.80824
0,18500,42683,68000,DebtCon,Office,3,0,0,229.3,0,12,
0,18500,67290,95750,DebtCon,Other,,2,1,237.1,2,14,
0,18500,71000,95000,DebtCon,Mgr,6,0,0,71,7,24,
0,18500,49367,71485,DebtCon,ProfExe,10,0,0,175.387,1,42,37.77222
0,18500,99474,127470,DebtCon,Office,22,0,0,287.0023,3,16,30.99603
0,18500,38145,59415,HomeImp,Other,25,0,0,241.8974,0,14,23.87079
0,18500,90150,122767,DebtCon,ProfExe,12,,,135.573,,25,33.46387
0,18600,72860,90347,DebtCon,Other,0,1,1,104.0405,2,26,36.02593
1,18600,73473,105848,HomeImp,Mgr,9,0,4,186.7128,1,14,27.64604
0,18600,84874,115759,DebtCon,ProfExe,9,0,0,146.0698,3,18,39.83432
0,18600,47199,70134,DebtCon,Other,8,0,0,86.55886,3,15,43.50794
1,18600,23850,61808,HomeImp,Other,12,0,0,46.94616,0,8,40.85293
0,18600,60709,89683,DebtCon,Other,1,0,0,316.3139,2,16,43.75657
0,18600,58992,86816,DebtCon,,4,0,0,103.5043,0,16,40.9566
0,18600,96993,134785,DebtCon,Mgr,14,0,0,173.8975,2,25,33.36327
0,18600,23792,79716,HomeImp,Other,,0,0,238.7898,0,50,42.12712
0,18600,14167,71194,DebtCon,Office,,0,0,264.0171,0,21,40.2469
0,18600,98200,123662,DebtCon,Office,0,,3,241.6422,0,29,41.05066
0,18600,100144,153751,HomeImp,ProfExe,4,0,0,93.66217,0,16,34.89273
0,18600,20915,40098,,Office,2,0,0,213.4505,0,16,40.25003
0,18600,38674,63641,HomeImp,Other,23,0,0,245.0494,0,13,25.18099
0,18600,50167,96312,DebtCon,ProfExe,5,0,0,128.3394,1,21,36.37732
0,18600,39783,59196,DebtCon,Other,17,0,0,279.8101,0,21,29.77481
0,18600,119741,212530,DebtCon,Other,4,1,0,202.2886,0,17,27.07376
0,18600,48711,69611,HomeImp,Office,2,0,0,130.2531,0,17,33.69119
1,18600,64248,82690,DebtCon,Mgr,0,1,0,89.18901,0,23,53.84822
0,18600,49385,70220,DebtCon,ProfExe,6,0,0,229.4749,2,32,30.7314
0,18600,57300,8000,DebtCon,Other,6,,,68,1,17,
0,18600,132785,155644,DebtCon,Mgr,,0,0,225.7275,0,20,37.32857
0,18600,43438,69441,DebtCon,Office,1,0,0,229.2744,0,11,35.80007
0,18600,,95085,,Other,,0,0,175.788,1,10,32.25092
0,18600,,20700,DebtCon,ProfExe,6,0,0,104.5333,1,19,
0,18600,80970,101244,DebtCon,ProfExe,0,0,0,272.8826,2,20,39.80899
0,18600,15243,172611,HomeImp,Mgr,25,0,0,73.44154,2,21,29.09588
1,18600,51936,75278,DebtCon,ProfExe,3,0,0,199.8018,0,21,36.99565
0,18600,96476,119780,DebtCon,Office,0,,2,264.1531,0,29,40.80574
0,18700,37883,64763,HomeImp,Other,25,0,0,236.9968,0,13,23.6212
0,18700,58498,90135,DebtCon,Office,30,0,0,199.1093,0,21,33.18224
0,18700,65458,84639,DebtCon,Other,0,1,2,97.14654,2,25,33.69069
1,18700,39441,71345,DebtCon,Other,11,0,4,132.8368,0,13,27.69165
0,18700,69954,104510,DebtCon,Office,10,0,0,211.2433,2,13,33.54986
0,18700,11886,63762,DebtCon,Sales,0,0,0,315.2605,0,5,39.67583
0,18700,47903,63933,HomeImp,Office,3,0,0,120.418,1,17,32.9776
0,18700,136790,178135,DebtCon,Mgr,12,0,0,246.9544,0,21,30.11861
0,18700,99003,162566,,Other,,1,,252.2638,,23,39.20904
0,18700,63990,94035,,ProfExe,9,0,0,,0,14,25.78336
0,18700,110292,132953,DebtCon,ProfExe,7,0,0,105.4249,0,14,30.55275
0,18700,50354,79011,DebtCon,Other,1,,1,290.827,1,10,35.13903
0,18700,68196,89641,DebtCon,Other,0,2,1,112.976,1,26,34.41462
0,18700,93210,109980,DebtCon,ProfExe,7,0,0,145.4859,2,20,22.49624
1,18700,70562,91223,DebtCon,Other,27,0,2,112.7104,4,35,64.27248
0,18700,66197,83151,HomeImp,ProfExe,12,0,2,157.946,0,14,29.34949
0,18700,66891,94454,DebtCon,Office,0,0,0,160.7113,3,20,32.78419
1,18700,66003,82410,DebtCon,Mgr,0,1,0,85.77381,1,23,51.51739
0,18700,45365,71853,DebtCon,Other,7,0,0,98.45648,3,15,41.38875
0,18700,59929,89526,DebtCon,Office,0,0,0,64.45473,0,22,35.08735
0,18700,87958,114696,DebtCon,Other,20,0,0,301.9123,0,17,24.41522
0,18700,118208,130216,DebtCon,,14,0,0,190.9573,0,17,40.74823
0,18700,39821,60672,HomeImp,Other,26,0,0,243.8688,0,14,23.35928
0,18800,110098,120662,DebtCon,Other,0,0,0,122.1698,1,21,39.32232
0,18800,77025,103322,HomeImp,ProfExe,8,0,0,87.13372,0,15,33.4059
0,18800,70102,99841,HomeImp,ProfExe,10,0,0,68.16857,0,16,32.85379
1,18800,67666,167619,HomeImp,ProfExe,14,0,0,135.9518,1,11,47.59053
0,18800,166737,199303,DebtCon,ProfExe,9,0,0,270.8827,1,38,25.53213
